Date,Close,Open,High,Low,Volume,Change
2018-11-23,37.197,36.9895,37.197,36.772,12180.0,0.0022
2018-11-26,38.3759,38.2469,38.7069,38.2069,19840.0,0.0317
2018-11-27,38.9168,39.2268,39.2368,38.4944,73220.0,0.0141
2018-11-28,40.9967,39.8384,41.0967,39.8368,67970.0,0.053399999999999996
2018-11-29,39.9468,39.8468,40.2967,39.2868,28120.0,-0.0256
2018-11-30,39.8668,39.9968,40.0948,39.4468,22910.0,-0.002
2018-12-03,41.5466,41.6766,42.5766,41.2967,36780.0,0.0421
2018-12-04,40.3467,42.8915,42.8965,40.3167,18350.0,-0.028900000000000002
2018-12-06,38.7469,38.2469,39.2568,38.1569,18480.0,-0.0397
2018-12-07,39.7218,39.8543,40.7967,39.6968,32290.0,0.0252
2018-12-10,39.0668,38.6849,39.3818,38.2169,15360.0,-0.0165
2018-12-11,39.7968,39.8668,40.5467,39.4868,85560.0,0.0187
2018-12-12,40.5967,40.4967,41.2567,40.4967,27950.0,0.020099999999999996
2018-12-13,40.1467,41.4966,41.4966,39.9068,33140.0,-0.0111
2018-12-14,39.6868,39.6968,40.0368,39.1568,25640.0,-0.0115
2018-12-17,38.1469,39.0968,39.3768,38.1469,51240.0,-0.0388
2018-12-18,38.1269,38.0169,38.8369,38.0169,37760.0,-0.0005
2018-12-19,38.1169,38.2809,39.2568,37.407,38830.0,-0.0003
2018-12-20,38.0959,37.9994,38.7369,37.8969,122400.0,-0.0006
2018-12-21,39.5068,39.7648,40.4967,39.3768,47310.0,0.037000000000000005
2018-12-24,38.9968,39.3118,39.7868,38.7369,5490.0,-0.0129
2018-12-26,39.1468,39.1968,39.9868,38.1569,21280.0,0.0038
2018-12-27,39.7368,40.2537,40.2537,38.4969,24360.0,0.0151
2018-12-28,39.34,39.0208,41.08,39.0208,47500.0,-0.01
2018-12-31,39.4015,40.89,40.89,39.271,35770.0,0.0016
2019-01-02,39.4,39.5225,39.99,38.81,6760.0,-0.0
2019-01-03,38.36,38.69,39.36,38.28,58600.0,-0.0264
2019-01-04,40.65,39.48,41.14,39.48,53280.0,0.059699999999999996
2019-01-07,40.85,41.3,41.3,40.25,20750.0,0.0049
2019-01-08,40.85,40.505,41.03,39.44,71680.0,0.0
2019-01-09,42.45,42.099,42.86,41.5169,23610.0,0.0392
2019-01-10,42.42,42.2,42.81,41.9,152310.0,-0.0007000000000000001
2019-01-11,42.05,41.665,42.1,41.66,13990.0,-0.0087
2019-01-14,41.41,41.75,41.75,41.41,56630.0,-0.0152
2019-01-15,42.2,40.49,42.2376,40.49,32250.0,0.0191
2019-01-16,42.9,43.25,43.25,42.1,38860.0,0.0166
2019-01-17,42.62,41.29,43.44,41.28,60090.0,-0.006500000000000001
2019-01-18,43.51,42.5,44.15,42.5,151250.0,0.0209
2019-01-22,42.0,42.885,43.753,41.9337,31970.0,-0.0347
2019-01-23,42.1,43.87,43.87,42.08,8210.0,0.0024
2019-01-24,43.0,42.25,43.0,42.25,14710.0,0.021400000000000002
2019-01-25,44.0,43.57,44.75,43.57,15490.0,0.0233
2019-01-28,43.25,43.89,43.89,42.64,25510.0,-0.017
2019-01-29,43.96,43.56,44.44,43.56,19920.0,0.016399999999999998
2019-01-30,44.906,43.0,44.94,43.0,28060.0,0.0215
2019-01-31,44.93,44.807,44.93,44.45,131170.0,0.0005
2019-02-01,44.25,43.32,44.61,43.32,13010.0,-0.0151
2019-02-04,44.35,45.0,45.0,42.94,4380.0,0.0023
2019-02-05,45.68,44.65,45.68,44.65,28090.0,0.03
2019-02-06,45.1,46.08,46.08,44.65,28410.0,-0.0127
2019-02-07,43.64,43.5,45.19,43.46,15830.0,-0.032400000000000005
2019-02-08,44.296,42.99,45.13,42.73,3130.0,0.015
2019-02-11,44.95,45.05,45.2,44.65,10130.0,0.0148
2019-02-12,44.49,46.18,46.18,44.49,19810.0,-0.0102
2019-02-13,43.99,43.31,46.18,43.31,16350.000000000002,-0.011200000000000002
2019-02-14,42.89,43.31,43.31,42.8,36630.0,-0.025
2019-02-15,43.24,43.128,43.31,42.51,54510.0,0.008199999999999999
2019-02-19,43.37,43.0,43.51,42.891,5200.0,0.003
2019-02-20,43.39,43.45,44.44,43.39,6020.0,0.0005
2019-02-21,43.19,45.03,45.03,42.9,8240.0,-0.0046
2019-02-22,44.221,43.77,44.29,43.45,11350.0,0.0239
2019-02-25,44.15,45.19,45.19,42.62,31730.0,-0.0016
2019-02-26,44.17,43.86,44.17,43.5,4390.0,0.0005
2019-02-27,43.71,42.757,44.17,42.6,34710.0,-0.0104
2019-02-28,42.7,44.17,44.17,42.655,12580.0,-0.0231
2019-03-01,42.6,43.47,43.71,42.52,6530.0,-0.0023
2019-03-04,43.41,45.29,45.29,43.4,11900.0,0.019
2019-03-05,46.87,46.2,46.87,45.46,74500.0,0.0797
2019-03-06,46.11,47.0,47.0,45.86,36550.0,-0.016200000000000003
2019-03-07,44.43,46.0,46.0,44.3001,18980.0,-0.0364
2019-03-08,43.54,43.48,43.9,43.25,26230.0,-0.02
2019-03-11,45.43,45.0,45.702,45.0,264950.0,0.0434
2019-03-12,45.62,45.17,46.17,45.17,19450.0,0.0042
2019-03-13,45.73,45.0,46.01,45.0,23730.0,0.0024
2019-03-14,45.71,46.47,46.47,45.0,8440.0,-0.0004
2019-03-15,45.75,45.95,46.125,45.67,41870.0,0.0009
2019-03-18,46.9603,46.5,47.11,46.35,21540.0,0.0265
2019-03-19,47.015,47.73,47.73,46.75,16400.0,0.0012
2019-03-20,47.19,48.07,48.07,46.4389,261269.99999999997,0.0037
2019-03-21,46.61,45.54,47.0,45.295,12340.0,-0.0123
2019-03-22,45.1,45.35,46.32,45.1,16059.999999999998,-0.032400000000000005
2019-03-25,44.85,45.25,45.47,44.741,11840.0,-0.0055000000000000005
2019-03-26,44.8375,45.67,45.67,44.77,6010.0,-0.0003
2019-03-27,44.9,45.0,45.56,44.8,16410.0,0.0014000000000000002
2019-03-28,45.1,46.0,46.0,44.66,8740.0,0.0045000000000000005
2019-03-29,46.32,46.0,46.32,45.51,243320.0,0.0271
2019-04-01,47.19,46.6773,47.29,46.558,129139.99999999999,0.018799999999999997
2019-04-02,46.76,47.417,47.417,46.75,36320.0,-0.0091
2019-04-03,48.015,47.5,48.344,47.498,124060.0,0.0268
2019-04-04,48.4,48.21,48.4,47.8,11850.0,0.008
2019-04-05,48.72,48.0,48.77,48.0,5440.0,0.0066
2019-04-08,48.7,48.35,48.85,48.15,65190.0,-0.0004
2019-04-09,48.65,49.34,49.34,48.41,35910.0,-0.001
2019-04-10,50.6,48.87,51.25,48.87,45530.0,0.0401
2019-04-11,49.75,48.33,50.05,48.33,12180.0,-0.0168
2019-04-12,50.185,49.82,51.0,49.82,1610000.0,0.0087
2019-04-15,49.352,50.51,50.51,48.5,17210.0,-0.0166
2019-04-16,50.45,50.502,50.58,49.85,17130.0,0.0222
2019-04-17,50.05,49.62,50.95,49.62,10870.0,-0.0079
2019-04-18,50.25,50.55,50.6,49.98,7930.0,0.004
2019-04-22,49.71,49.485,50.35,48.44,8630.0,-0.010700000000000001
2019-04-23,50.34,49.4,50.45,49.4,8440.0,0.0127
2019-04-24,49.7,49.456,49.805,49.34,10770.0,-0.0127
2019-04-25,48.8,47.45,48.9,47.45,16230.0,-0.0181
2019-04-26,49.6,48.796,49.6,48.796,18830.0,0.016399999999999998
2019-04-29,49.7,49.65,49.7,49.35,24200.0,0.002
2019-04-30,49.3,49.972,50.08,49.05,14930.0,-0.008
2019-05-01,49.35,49.61,50.02,49.25,17310.0,0.001
2019-05-02,49.112,50.44,50.44,48.98,10110.0,-0.0048
2019-05-03,49.7775,49.7,50.2,49.55,17110.0,0.013600000000000001
2019-05-06,48.25,46.72,48.39,46.72,21860.0,-0.030699999999999998
2019-05-07,47.1,47.55,47.8625,47.1,34600.0,-0.023799999999999998
2019-05-08,49.13,48.38,49.5,48.38,52020.0,0.0431
2019-05-09,47.82,47.05,48.23,46.76,28940.0,-0.026699999999999998
2019-05-10,48.23,48.265,48.7,47.53,38010.0,0.0086
2019-05-13,46.558,48.4,48.4,46.1,23760.0,-0.0347
2019-05-14,47.11,47.53,47.53,46.28,40940.0,0.011899999999999999
2019-05-15,46.45,46.579,46.85,45.8466,22890.0,-0.013999999999999999
2019-05-16,47.05,47.25,47.31,46.8,7910.0,0.0129
2019-05-17,44.65,46.26,46.26,44.65,10570.0,-0.051
2019-05-20,42.65,43.77,43.77,42.58,17710.0,-0.044800000000000006
2019-05-21,43.25,42.65,43.7,42.65,28290.0,0.0141
2019-05-22,43.1,42.25,43.1,42.25,7670.0,-0.0034999999999999996
2019-05-23,41.4,41.2,42.02,41.0,22280.0,-0.0394
2019-05-24,41.01,40.26,41.5,40.26,13360.0,-0.009399999999999999
2019-05-28,41.1,40.415,42.0,40.12,22320.0,0.0022
2019-05-29,41.15,41.58,41.58,40.87,15050.0,0.0012
2019-05-30,41.6,40.0,41.74,40.0,7170.0,0.0109
2019-05-31,41.95,41.897,42.0,41.01,10660.0,0.0084
2019-06-03,42.7,42.8425,43.1,42.62,38840.0,0.0179
2019-06-04,42.5,42.09,42.75,42.09,5480.0,-0.004699999999999999
2019-06-05,41.66,42.899,42.899,41.624,15020.0,-0.019799999999999998
2019-06-06,42.38,41.24,42.5,41.24,25720.0,0.0173
2019-06-07,42.87,42.49,43.19,42.49,22550.0,0.0116
2019-06-10,43.77,43.99,44.15,43.22,26660.0,0.021
2019-06-11,44.0,44.738,44.89,43.69,32090.000000000004,0.0053
2019-06-12,42.8,43.99,43.99,42.6,77450.0,-0.0273
2019-06-13,42.36,42.76,43.05,42.15,62070.0,-0.0103
2019-06-14,41.87,41.75,41.945,41.7,14600.0,-0.0116
2019-06-17,41.921,41.9,42.4,41.9,7550.0,0.0012
2019-06-18,43.8,41.76,43.975,41.76,17310.0,0.044800000000000006
2019-06-19,44.6,44.55,44.66,43.88,61520.0,0.0183
2019-06-20,45.57,45.1,45.7,45.1,9390.0,0.0217
2019-06-21,45.6,44.35,45.604,44.35,5650.0,0.0007000000000000001
2019-06-24,45.1,46.2,46.2,45.1,6780.0,-0.011000000000000001
2019-06-25,43.933,44.27,44.28,43.85,15600.0,-0.0259
2019-06-26,45.08,45.16,45.31,44.95,45100.0,0.026099999999999998
2019-06-27,45.34,45.77,45.77,45.1,7940.0,0.0058
2019-06-28,45.382,45.345,45.5,44.85,10200.0,0.0009
2019-07-01,46.3,46.0,47.57,46.0,30820.0,0.0202
2019-07-02,46.25,46.0,47.233,46.0,46140.0,-0.0011
2019-07-03,46.25,46.06,46.25,45.9,8500.0,0.0
2019-07-05,45.93,45.4,45.95,45.4,5290.0,-0.0069
2019-07-08,45.062,44.85,45.25,44.7,5060.0,-0.0189
