Date,Close,Open,High,Low,Volume,Change
2018-09-18,218.3,216.3,218.5,216.3,3580000.0,0.009300000000000001
2018-09-19,220.95,218.22,221.32,217.8,4290000.0,0.0121
2018-09-20,221.68,221.78,223.0,221.3,5340000.0,0.0033
2018-09-21,220.52,222.13,222.69,220.13,13360000.0,-0.0052
2018-09-24,218.13,220.48,220.68,217.91,4540000.0,-0.0108
2018-09-25,218.05,218.43,218.98,217.41,3280000.0,-0.0004
2018-09-26,216.11,218.05,218.42,215.77,4120000.0,-0.0089
2018-09-27,216.7,216.74,217.68,215.23,3050000.0,0.0027
2018-09-28,214.11,216.38,216.38,213.86,4480000.0,-0.012
2018-10-01,214.78,215.92,216.14,213.94,2990000.0,0.0031
2018-10-02,215.29,214.43,215.54,214.04,2930000.0,0.0024
2018-10-03,216.4,215.75,217.78,215.5,3280000.0,0.0052
2018-10-04,218.97,216.43,219.0,216.36,4430000.0,0.011899999999999999
2018-10-05,219.46,219.7,220.4,218.69,4080000.0,0.0022
2018-10-08,222.06,219.16,222.76,219.02,5640000.0,0.0118
2018-10-09,223.76,221.85,223.94,221.01,4520000.0,0.0077
2018-10-10,213.1,224.0,224.07,212.54,7920000.0,-0.047599999999999996
2018-10-11,205.19,209.9,211.09,203.28,8320000.0,-0.0371
2018-10-12,206.8,210.04,210.6,204.0,5730000.0,0.0078000000000000005
2018-10-15,205.03,207.46,207.46,204.67,4540000.0,-0.0086
2018-10-16,209.83,206.66,210.78,205.92,4780000.0,0.023399999999999997
2018-10-17,210.52,209.83,211.67,207.31,3810000.0,0.0033
2018-10-18,208.7,210.0,211.27,207.32,3140000.0,-0.0086
2018-10-19,209.83,208.49,210.75,207.8,4810000.0,0.0054
2018-10-22,206.19,210.77,210.77,206.03,3250000.0,-0.0173
2018-10-23,204.0,203.1,205.25,201.88,4710000.0,-0.0106
2018-10-24,199.81,202.77,203.69,199.57,4710000.0,-0.020499999999999997
2018-10-25,201.98,200.73,203.43,200.14,4570000.0,0.0109
2018-10-26,198.49,199.01,200.69,197.29,6730000.0,-0.0173
2018-10-29,200.04,201.23,203.61,197.93,4940000.0,0.0078000000000000005
2018-10-30,203.35,199.65,203.76,198.7,6050000.0,0.0165
2018-10-31,205.28,205.21,208.07,204.5,5660000.0,0.0095
2018-11-01,205.86,205.6,206.28,204.32,3900000.0,0.0028000000000000004
2018-11-02,206.57,207.5,208.71,203.39,5060000.0,0.0034000000000000002
2018-11-05,216.24,213.51,217.51,212.96,7670000.0,0.046799999999999994
2018-11-06,218.51,216.75,218.74,216.46,3880000.0,0.0105
2018-11-07,221.24,219.99,221.55,217.56,4740000.0,0.0125
2018-11-08,222.42,221.24,223.52,220.55,4170000.0,0.0053
2018-11-09,219.63,221.67,221.99,218.3,3970000.0,-0.0125
2018-11-12,215.42,219.96,220.19,215.0,3360000.0,-0.0192
2018-11-13,217.92,215.61,219.15,215.18,4090000.0,0.0116
2018-11-14,216.03,219.5,220.72,213.8,4410000.0,-0.0087
2018-11-15,217.38,214.83,217.57,212.14,4260000.0,0.0062
2018-11-16,218.41,217.0,220.5,215.46,4350000.0,0.004699999999999999
2018-11-19,217.94,218.28,218.73,215.26,4320000.0,-0.0022
2018-11-20,210.71,215.31,215.99,210.42,7680000.0,-0.0332
2018-11-21,210.86,211.3,213.74,210.53,2840000.0,0.0007000000000000001
2018-11-23,207.07,209.25,209.99,207.03,2270000.0,-0.018000000000000002
2018-11-26,210.63,209.3,211.0,208.64,3970000.0,0.0172
2018-11-27,212.53,209.82,212.84,209.51,4050000.0,0.009000000000000001
2018-11-28,217.5,213.0,217.64,212.44,4010000.0,0.023399999999999997
2018-11-29,217.7,215.85,219.38,215.8,3960000.0,0.0009
2018-11-30,218.24,217.23,219.08,216.93,5150000.0,0.0025
2018-12-03,220.81,221.98,223.59,218.95,5150000.0,0.0118
2018-12-04,210.12,220.13,220.28,209.71,7690000.0,-0.0484
2018-12-06,207.96,207.05,208.12,202.92,8390000.0,-0.0103
2018-12-07,204.88,208.14,210.85,203.57,5480000.0,-0.0148
2018-12-10,203.26,204.1,204.74,198.49,5590000.0,-0.0079
2018-12-11,202.28,206.12,206.89,200.51,4480000.0,-0.0048
2018-12-12,202.48,205.0,205.59,202.28,4160000.0,0.001
2018-12-13,202.42,202.0,203.56,201.51,4510000.0,-0.0003
2018-12-14,200.0,200.96,201.75,199.58,5000000.0,-0.012
2018-12-17,197.92,199.77,202.2,197.1,5990000.0,-0.0104
2018-12-18,196.52,199.65,200.34,194.44,6590000.0,-0.0070999999999999995
2018-12-19,195.17,196.51,201.31,193.33,6280000.0,-0.0069
2018-12-20,193.58,194.01,195.37,191.11,8980000.0,-0.008100000000000001
2018-12-21,192.1,192.22,197.8,191.57,14910000.0,-0.0076
2018-12-24,187.76,190.7,191.64,187.11,5020000.0,-0.0226
2018-12-26,197.57,188.65,197.93,186.1,7160000.0,0.052199999999999996
2018-12-27,200.12,195.6,200.12,191.9,7390000.0,0.0129
2018-12-28,202.08,200.72,204.74,200.2,5420000.0,0.0098
2018-12-31,204.18,204.23,205.01,201.0,5450000.0,0.0104
2019-01-02,202.8,201.73,204.4,201.15,4800000.0,-0.0068000000000000005
2019-01-03,191.66,199.97,200.22,191.04,8540000.0,-0.054900000000000004
2019-01-04,195.2,194.85,196.69,193.88,6610000.0,0.018500000000000003
2019-01-07,196.91,196.39,198.28,195.37,5420000.0,0.0088
2019-01-08,196.31,198.99,199.08,194.66,4480000.0,-0.003
2019-01-09,196.37,197.3,197.68,194.95,3610000.0,0.0003
2019-01-10,196.58,195.51,197.9,194.96,3630000.0,0.0011
2019-01-11,196.29,195.66,196.65,194.5,3540000.0,-0.0015
2019-01-14,195.78,194.78,196.44,194.46,3950000.0,-0.0026
2019-01-15,196.94,195.79,197.25,195.2,3210000.0,0.0059
2019-01-16,198.41,197.64,199.57,197.24,5070000.0,0.0075
2019-01-17,198.78,197.7,199.41,196.46,4160000.0,0.0019
2019-01-18,204.48,200.7,204.73,200.24,5940000.0,0.0287
2019-01-22,200.72,203.52,204.96,199.14,5400000.0,-0.0184
2019-01-23,201.15,200.72,201.31,198.5,3710000.0,0.0021
2019-01-24,201.02,199.75,201.6,199.75,4070000.0000000005,-0.0006
2019-01-25,202.75,203.05,204.74,202.0,3830000.0,0.0086
2019-01-28,200.95,201.49,201.75,199.81,3720000.0,-0.0089
2019-01-29,202.05,200.92,202.15,200.5,2820000.0,0.0055000000000000005
2019-01-30,205.96,203.31,207.59,203.05,4520000.0,0.0194
2019-01-31,205.54,204.68,208.01,203.64,8680000.0,-0.002
2019-02-01,209.19,206.52,209.3,206.2,5990000.0,0.0178
2019-02-04,208.52,209.16,209.4,207.05,3730000.0,-0.0032
2019-02-05,207.82,209.1,209.16,206.53,4240000.0,-0.0034000000000000002
2019-02-06,206.01,207.24,207.24,205.1,3710000.0,-0.0087
2019-02-07,201.73,204.53,204.99,200.57,4910000.0,-0.0208
2019-02-08,200.92,200.82,201.2,198.21,4670000.0,-0.004
2019-02-11,203.05,201.69,203.33,201.32,3600000.0,0.0106
2019-02-12,206.15,204.94,206.67,204.87,3520000.0,0.015300000000000001
2019-02-13,205.8,206.96,208.08,205.41,3330000.0,-0.0017000000000000001
2019-02-14,202.78,204.64,204.64,201.6,3630000.0,-0.0147
2019-02-15,205.29,204.86,205.79,204.07,5040000.0,0.0124
2019-02-19,205.69,205.1,206.32,204.68,3200000.0,0.0019
2019-02-20,206.16,205.78,206.92,204.94,3310000.0,0.0023
2019-02-21,205.33,206.27,206.86,204.35,3660000.0,-0.004
2019-02-22,201.91,204.25,204.59,199.92,5570000.0,-0.0167
2019-02-25,202.31,201.7,205.0,201.22,5150000.0,0.002
2019-02-26,201.9,202.4,202.65,201.3,4890000.0,-0.002
2019-02-27,202.29,201.72,202.3,201.25,4250000.0,0.0019
2019-02-28,201.3,202.68,202.94,201.11,3620000.0,-0.0049
2019-03-01,203.13,203.15,203.84,201.84,3530000.0,0.0091
2019-03-04,201.81,203.09,204.87,200.58,4640000.0,-0.006500000000000001
2019-03-05,201.47,201.76,202.0,200.58,5270000.0,-0.0017000000000000001
2019-03-06,200.67,201.61,202.3,200.57,3220000.0,-0.004
2019-03-07,199.3,200.58,200.58,197.99,5110000.0,-0.0068000000000000005
2019-03-08,198.7,197.91,198.94,197.03,3760000.0,-0.003
2019-03-11,202.09,199.62,202.3,199.47,4000000.0,0.0171
2019-03-12,202.5,202.66,203.73,202.23,3760000.0,0.002
2019-03-13,204.06,203.0,205.36,202.66,3690000.0,0.0077
2019-03-14,203.38,203.26,204.36,202.68,3080000.0,-0.0033
2019-03-15,204.31,204.08,206.16,203.86,7740000.0,0.0046
2019-03-18,206.68,204.67,206.95,204.67,3960000.0,0.0116
2019-03-19,205.15,207.75,207.75,204.56,3880000.0,-0.0074
2019-03-20,203.27,205.43,205.45,202.98,4050000.0,-0.0092
2019-03-21,204.43,202.92,204.7,201.91,4179999.9999999995,0.005699999999999999
2019-03-22,200.55,203.28,204.01,200.06,5870000.0,-0.019
2019-03-25,199.44,200.83,201.98,198.2,4110000.0000000005,-0.0055000000000000005
2019-03-26,200.62,200.83,201.32,198.7,3740000.0,0.0059
2019-03-27,199.21,200.72,201.2,198.23,3620000.0,-0.006999999999999999
2019-03-28,200.66,199.4,200.75,198.4,3230000.0,0.0073
2019-03-29,200.89,201.34,201.7,200.03,4620000.0,0.0011
2019-04-01,205.0,202.16,205.3,202.0,4670000.0,0.020499999999999997
2019-04-02,203.88,204.91,205.43,203.59,2600000.0,-0.0055000000000000005
2019-04-03,203.67,205.46,205.7,202.9,2860000.0,-0.001
2019-04-04,204.1,203.26,204.94,202.79,2440000.0,0.0021
2019-04-05,205.33,204.12,205.53,203.1,3360000.0,0.006
2019-04-08,205.25,205.14,205.64,203.97,2620000.0,-0.0004
2019-04-09,204.92,204.84,204.97,203.59,2590000.0,-0.0016
2019-04-10,204.52,205.12,205.23,203.6,2630000.0,-0.002
2019-04-11,206.67,204.76,207.09,204.27,2990000.0,0.0105
2019-04-12,210.56,208.08,211.67,207.58,4780000.0,0.018799999999999997
2019-04-15,209.74,210.52,210.55,207.76,2590000.0,-0.0039000000000000003
2019-04-16,211.8,210.15,211.84,210.0,2640000.0,0.0098
2019-04-17,210.37,212.39,212.49,209.68,2880000.0,-0.0068000000000000005
2019-04-18,209.99,210.96,211.43,209.73,2590000.0,-0.0018
2019-04-22,209.49,209.5,210.37,208.88,1930000.0,-0.0024
2019-04-23,211.61,209.5,211.88,208.89,3480000.0,0.0101
2019-04-24,210.57,211.55,212.02,210.23,3210000.0,-0.0049
2019-04-25,211.95,209.62,212.67,209.34,3150000.0,0.0066
2019-04-26,214.22,211.85,214.22,211.81,3160000.0,0.010700000000000001
2019-04-29,216.58,214.92,217.22,214.6,3470000.0,0.011000000000000001
2019-04-30,216.71,217.32,217.32,214.7,3610000.0,0.0006
2019-05-01,216.71,217.22,218.79,216.49,3770000.0,0.0
2019-05-02,215.93,217.19,217.7,215.17,2650000.0,-0.0036
2019-05-03,218.6,217.14,219.16,216.87,3380000.0,0.0124
2019-05-06,213.16,214.69,215.51,211.54,5660000.0,-0.024900000000000002
2019-05-07,209.43,211.34,211.6,207.41,5270000.0,-0.0175
2019-05-08,209.29,208.26,211.72,207.6,3840000.0,-0.0007000000000000001
2019-05-09,208.56,207.34,208.92,204.39,4250000.0,-0.0034999999999999996
2019-05-10,209.02,207.89,209.29,204.31,4080000.0,0.0022
2019-05-13,205.01,204.96,205.91,204.3,5190000.0,-0.0192
2019-05-14,203.69,205.67,206.81,203.45,4010000.0,-0.0064
2019-05-15,202.98,202.79,204.13,201.39,4019999.9999999995,-0.0034999999999999996
2019-05-16,204.63,203.9,206.66,203.9,3070000.0,0.008100000000000001
2019-05-17,203.27,203.0,205.46,202.45,4610000.0,-0.0066
2019-05-20,202.73,202.64,203.18,201.75,2650000.0,-0.0027
2019-05-21,203.36,203.16,203.99,202.5,2660000.0,0.0031
2019-05-22,202.6,202.72,203.49,201.7,2780000.0,-0.0037
2019-05-23,201.3,200.8,202.18,199.32,4740000.0,-0.0064
2019-05-24,201.69,202.12,202.12,200.79,3310000.0,0.0019
2019-05-28,199.7,202.05,202.41,199.52,6910000.0,-0.009899999999999999
2019-05-29,198.52,198.95,199.49,197.34,4630000.0,-0.0059
2019-05-30,199.74,199.06,200.21,198.76,3650000.0,0.0060999999999999995
2019-05-31,197.42,198.32,198.83,197.07,3690000.0,-0.0116
2019-06-03,198.56,197.62,198.92,196.89,3980000.0,0.0058
2019-06-04,201.59,200.63,201.65,199.57,4110000.0000000005,0.015300000000000001
2019-06-05,203.3,202.38,203.35,200.91,3210000.0,0.0085
2019-06-06,204.77,202.9,205.39,202.54,3010000.0,0.0072
2019-06-07,205.81,204.95,206.54,204.8,2670000.0,0.0051
2019-06-10,207.16,207.12,208.08,206.46,2870000.0,0.0066
2019-06-11,206.63,208.5,208.99,206.0,2550000.0,-0.0026
2019-06-12,204.57,206.2,206.6,203.92,2840000.0,-0.01
2019-06-13,204.99,204.46,205.76,204.3,2260000.0,0.0021
2019-06-14,205.16,204.87,205.84,203.85,2510000.0,0.0008
2019-06-17,203.48,205.85,205.85,203.16,2820000.0,-0.008199999999999999
2019-06-18,206.01,204.47,206.46,203.98,3670000.0,0.0124
2019-06-19,206.75,206.36,208.31,206.14,3320000.0,0.0036
2019-06-20,208.04,208.51,208.75,206.04,3840000.0,0.0062
2019-06-21,206.21,208.43,208.72,206.03,5990000.0,-0.0088
2019-06-24,206.85,206.39,207.59,205.96,3160000.0,0.0031
2019-06-25,208.07,207.41,208.48,206.8,3730000.0,0.0059
2019-06-26,208.51,208.28,210.0,208.21,3940000.0,0.0021
2019-06-27,212.02,208.97,212.54,208.81,4179999.9999999995,0.0168
2019-06-28,213.17,213.0,213.33,211.32,7470000.0,0.0054
2019-07-01,214.62,214.25,215.21,213.21,3470000.0,0.0068000000000000005
2019-07-02,214.54,214.38,215.59,213.4,3050000.0,-0.0004
2019-07-03,215.16,215.0,215.25,212.66,2490000.0,0.0029
2019-07-05,215.25,215.13,215.77,213.9,3320000.0,0.0004
2019-07-08,215.13,214.0,215.8,213.91,2980000.0,-0.0006
2019-07-09,214.75,213.02,214.92,212.97,2690000.0,-0.0018
2019-07-10,214.03,215.21,216.58,213.77,3700000.0,-0.0034000000000000002
2019-07-11,213.17,214.31,214.55,212.98,3120000.0,-0.004
2019-07-12,214.1,213.2,214.19,212.51,2360000.0,0.0044
2019-07-15,213.54,214.44,214.44,212.82,2720000.0,-0.0026
2019-07-16,212.88,214.29,215.04,212.78,2710000.0,-0.0031
2019-07-17,207.45,212.52,212.96,207.41,4330000.0,-0.0255
2019-07-18,207.98,207.52,209.09,207.12,3610000.0,0.0026
2019-07-19,205.97,208.11,208.25,205.65,3510000.0,-0.0097
2019-07-22,204.84,205.34,206.16,204.36,3090000.0,-0.0055000000000000005
2019-07-23,206.46,205.51,206.63,204.92,3090000.0,0.0079
2019-07-24,207.97,205.74,208.01,205.63,3110000.0,0.0073
