Date,Close,Open,High,Low,Volume
2018-01-22,56.4,54.02,56.45,53.64,17800000.0
2018-01-23,56.83,56.63,57.86,56.47,13760000.0
2018-01-24,55.34,56.73,56.84,55.32,12320000.0
2018-01-25,55.2,55.67,56.26,55.15,9440000.0
2018-01-26,55.61,55.5,55.95,55.16,7500000.0
2018-01-29,54.8,55.32,55.6,54.61,8570000.0
2018-01-30,54.14,54.24,54.25,53.09,10720000.0
2018-01-31,53.7,54.18,54.43,52.81,8580000.0
2018-02-01,54.51,53.63,54.7,53.43,8530000.0
2018-02-02,52.19,54.0,54.09,51.68,14070000.0
2018-02-05,50.04,51.49,52.42,49.67,12400000.0
2018-02-06,50.63,48.76,51.27,48.57,11150000.0
2018-02-07,49.69,50.77,51.41,49.67,8630000.0
2018-02-08,47.41,49.94,50.0,47.38,13890000.0
2018-02-09,46.7,47.74,48.06,45.1,17770000.0
2018-02-12,47.92,47.41,48.5,47.29,12280000.0
2018-02-13,47.39,47.55,47.72,46.87,6860000.0
2018-02-14,47.87,46.88,48.18,46.71,8740000.0
2018-02-15,46.89,47.5,47.65,46.33,15760000.0
2018-02-16,47.5,46.76,47.99,46.53,12210000.0
2018-02-20,47.16,47.6,47.98,46.76,7430000.0
2018-02-21,46.55,46.93,47.62,46.52,9850000.0
2018-02-22,47.13,46.93,47.92,46.83,8270000.0
2018-02-23,48.45,47.48,48.66,47.21,9070000.0
2018-02-26,48.23,48.24,48.46,47.62,8119999.999999999
2018-02-27,47.62,48.32,48.94,47.61,5940000.0
2018-02-28,46.42,48.01,48.1,46.37,10560000.0
2018-03-01,46.03,45.93,46.91,45.46,10110000.0
2018-03-02,46.03,45.71,46.2,45.16,6150000.0
2018-03-05,46.26,45.58,46.46,45.02,11770000.0
2018-03-06,45.92,46.58,46.59,45.62,5630000.0
2018-03-07,45.83,45.42,45.96,44.98,7740000.0
2018-03-08,46.01,45.85,46.27,45.56,9830000.0
2018-03-09,46.99,46.48,47.33,46.41,7330000.0
2018-03-12,46.92,46.91,47.46,46.74,5320000.0
2018-03-13,46.1,47.08,47.22,45.83,6440000.0
2018-03-14,46.24,46.38,46.96,46.16,5990000.0
2018-03-15,45.29,46.4,46.52,45.03,6870000.0
2018-03-16,45.91,45.37,46.23,45.16,8620000.0
2018-03-19,44.68,45.86,45.86,44.21,9490000.0
2018-03-20,45.49,44.86,45.68,44.82,6660000.0
2018-03-21,47.11,45.85,47.52,45.59,9670000.0
2018-03-22,46.38,46.61,46.95,46.16,11570000.0
2018-03-23,46.44,46.57,47.84,46.24,11510000.0
2018-03-26,47.21,47.01,47.38,46.2,8960000.0
2018-03-27,46.88,47.44,48.08,46.52,9570000.0
2018-03-28,46.05,46.76,47.09,45.75,9720000.0
2018-03-29,46.94,46.24,47.25,46.22,12280000.0
2018-04-02,46.09,46.69,46.7,45.2,9090000.0
2018-04-03,46.8,46.35,46.97,45.7,7620000.0
2018-04-04,46.78,46.02,46.92,45.68,7860000.0
2018-04-05,47.68,47.0,48.38,46.96,8640000.0
2018-04-06,47.0,47.4,47.58,46.22,9880000.0
2018-04-09,46.56,47.25,47.38,46.48,9560000.0
2018-04-10,48.82,47.42,49.43,47.42,10320000.0
2018-04-11,49.59,48.63,50.02,48.5,9200000.0
2018-04-12,50.21,50.06,50.7,49.36,8300000.000000001
2018-04-13,50.78,50.27,51.07,50.2,7340000.0
2018-04-16,50.76,50.82,51.0,50.07,6540000.0
2018-04-17,50.89,50.68,51.07,50.3,6100000.0
2018-04-18,52.09,51.42,52.53,51.35,12600000.0
2018-04-19,52.01,52.16,52.66,51.57,11320000.0
2018-04-20,51.96,51.56,52.48,51.08,13150000.0
2018-04-23,52.05,51.99,52.65,50.76,7560000.0
2018-04-24,51.37,52.16,52.88,51.01,8460000.0
2018-04-25,51.75,51.0,51.85,50.73,6380000.0
2018-04-26,52.6,52.01,52.67,51.81,7120000.0
2018-04-27,52.83,52.26,53.01,51.9,5970000.0
2018-04-30,52.99,52.6,53.71,52.4,7940000.0
2018-05-01,52.44,52.66,52.84,51.74,5590000.0
2018-05-02,52.64,52.34,53.23,52.25,5200000.0
2018-05-03,52.31,52.56,52.62,51.64,4810000.0
2018-05-04,52.19,52.12,52.44,51.52,6260000.0
2018-05-07,52.03,52.44,53.5,51.98,5560000.0
2018-05-08,51.87,52.06,52.19,50.76,8970000.0
2018-05-09,52.7,52.64,53.68,52.59,8430000.0
2018-05-10,52.71,53.34,53.4,52.41,6970000.0
2018-05-11,52.28,52.8,52.85,52.11,8540000.0
2018-05-14,52.5,52.46,52.8,52.4,8170000.0
2018-05-15,52.72,52.6,52.75,51.97,5080000.0
2018-05-16,52.97,52.71,53.16,52.34,6260000.0
2018-05-17,54.37,53.32,54.91,53.31,10190000.0
2018-05-18,54.32,54.33,54.71,54.06,6600000.0
2018-05-21,54.4,54.8,54.8,53.63,5540000.0
2018-05-22,53.24,54.16,54.71,52.98,6170000.0
2018-05-23,52.92,52.63,52.95,52.01,6700000.0
2018-05-24,52.27,52.4,52.61,52.07,6350000.0
2018-05-25,50.19,51.14,51.14,49.26,12920000.0
2018-05-29,49.76,49.43,49.97,49.04,6860000.0
2018-05-30,50.41,50.19,50.87,50.01,5670000.0
2018-05-31,49.74,50.07,50.45,49.52,7280000.0
2018-06-01,49.08,50.0,50.12,48.67,9210000.0
2018-06-04,47.95,49.17,49.25,47.8,11490000.0
2018-06-05,47.87,47.66,48.08,47.39,8359999.999999999
2018-06-06,48.3,48.08,48.52,47.74,10920000.0
2018-06-07,48.93,48.66,49.48,48.55,7430000.0
2018-06-08,48.1,48.87,48.89,47.53,9380000.0
2018-06-11,47.86,48.08,48.29,47.62,7530000.0
2018-06-12,47.86,47.89,48.08,47.34,9440000.0
2018-06-13,47.67,47.82,48.28,47.53,8710000.0
2018-06-14,47.73,47.75,48.12,47.5,6880000.0
2018-06-15,46.6,47.45,47.59,46.0,15150000.0
2018-06-18,46.62,46.31,47.03,46.3,5970000.0
2018-06-19,46.11,46.03,46.38,45.63,8350000.0
2018-06-20,45.71,46.47,46.47,45.5,8670000.0
2018-06-21,44.92,45.5,45.5,44.55,9290000.0
2018-06-22,46.22,46.94,47.35,45.98,15120000.0
2018-06-25,45.24,45.89,46.04,44.71,9560000.0
2018-06-26,45.34,45.07,45.46,44.41,8460000.0
2018-06-27,45.84,45.99,46.94,45.71,8640000.0
2018-06-28,45.63,45.85,46.0,45.27,7430000.0
2018-06-29,45.06,45.57,45.8,44.98,8620000.0
2018-07-02,44.47,44.88,44.88,44.01,7530000.0
2018-07-03,44.53,45.01,45.19,44.1,4650000.0
2018-07-05,44.45,44.73,44.79,44.32,5410000.0
2018-07-06,44.93,44.15,45.0,43.94,5670000.0
2018-07-09,45.83,45.14,45.97,45.14,6630000.0
2018-07-10,46.26,46.29,47.03,46.02,8630000.0
2018-07-11,45.1,45.58,45.93,44.77,8080000.0
2018-07-12,44.92,45.32,45.42,44.61,6790000.0
2018-07-13,45.35,45.0,45.6,44.81,4610000.0
2018-07-16,44.96,44.78,44.99,44.34,5280000.0
2018-07-17,45.06,44.75,45.5,44.51,7280000.0
2018-07-18,44.8,44.76,45.09,44.07,6860000.0
2018-07-19,44.96,44.54,45.36,44.39,6390000.0
