Date,Close,Open,High,Low,Volume,Change
2018-04-20,300140,301680,301680,298450,140.0,-0.0005
2018-04-23,298821,300998,301420,298000,180.0,-0.0044
2018-04-24,295734,299600,300750,293000,280.0,-0.0103
2018-04-25,295279,294660,296010,291995,240.0,-0.0015
2018-04-26,295769,296750,296760,294400,120.0,0.0017000000000000001
2018-04-27,295995,295850,296455,293980,140.0,0.0008
2018-04-30,290650,296900,297240,290650,320.0,-0.0181
2018-05-01,292730,291150,292730,289170,390.0,0.0072
2018-05-02,290450,291850,292400,289750,310.0,-0.0078000000000000005
2018-05-03,287051,289171,289171,284850,500.0,-0.011699999999999999
2018-05-04,292600,288200,294349,280428,670.0,0.019299999999999998
2018-05-07,295600,294720,297500,293700,250.0,0.0103
2018-05-08,295700,295560,295770,292240,270.0,0.0003
2018-05-09,299991,295000,300000,294950,210.0,0.014499999999999999
2018-05-10,301630,300140,301630,298635,250.0,0.0055000000000000005
2018-05-11,298770,300300,303530,298360,280.0,-0.0095
2018-05-14,298200,300000,300730,298100,170.0,-0.0019
2018-05-15,296200,297555,298155,294420,210.0,-0.0067
2018-05-16,296300,295700,297580,295000,110.0,0.0003
2018-05-17,296440,296750,296840,295000,130.0,0.0005
2018-05-18,294380,296440,296440,293965,170.0,-0.0069
2018-05-21,296620,296200,297775,295745,220.0,0.0076
2018-05-22,296991,297300,298300,296006,170.0,0.0013
2018-05-23,294400,296500,296580,292648,280.0,-0.0087
2018-05-24,291850,293980,294110,291222,190.0,-0.0087
2018-05-25,290886,291600,292370,290100,230.0,-0.0033
2018-05-29,286000,289700,289700,283600,880.0,-0.0168
2018-05-30,292000,288500,293116,288300,580.0,0.021
2018-05-31,287200,291000,291700,287200,410.0,-0.016399999999999998
2018-06-01,289200,290080,291000,288470,210.0,0.006999999999999999
2018-06-04,288000,290095,291080,288000,170.0,-0.0040999999999999995
2018-06-05,286700,288000,288100,286200,250.0,-0.0045000000000000005
2018-06-06,290722,287680,291261,287680,320.0,0.013999999999999999
2018-06-07,292900,291900,294000,291110,300.0,0.0075
2018-06-08,294055,292300,294540,291646,150.0,0.0039000000000000003
2018-06-11,292770,294600,295303,292770,180.0,-0.0044
2018-06-12,293005,293450,294190,292370,170.0,0.0008
2018-06-13,292769,293100,294020,291825,170.0,-0.0008
2018-06-14,289670,292800,292800,288978,280.0,-0.0106
2018-06-15,287626,289600,289600,286200,340.0,-0.0070999999999999995
2018-06-18,287600,286100,287850,285700,170.0,-0.0001
2018-06-19,286700,286450,287164,284800,250.0,-0.0031
2018-06-20,285000,286780,286780,285000,350.0,-0.0059
2018-06-21,285000,285300,285800,283600,490.0,0.0
2018-06-22,286541,285900,287310,285401,550.0,0.0054
2018-06-25,284640,285000,285705,282500,340.0,-0.0066
2018-06-26,284500,283200,287000,282400,510.0,-0.0005
2018-06-27,281600,284500,285700,281600,600.0,-0.0102
2018-06-28,284920,282950,285625,282000,550.0,0.0118
2018-06-29,282040,286700,288080,282000,420.0,-0.0101
2018-07-02,283800,282050,284501,282050,130.0,0.0062
2018-07-03,282000,284900,285000,281600,120.0,-0.0063
2018-07-05,283635,282400,284203,282140,170.0,0.0058
2018-07-06,283700,283140,285406,282840,80.0,0.0002
2018-07-09,286720,285000,286720,284515,120.0,0.0106
2018-07-10,286385,287499,287770,286070,150.0,-0.0012
2018-07-11,288481,285500,289500,285010,420.0,0.0073
2018-07-12,288000,288550,289800,286161,470.0,-0.0017000000000000001
2018-07-13,290000,288000,290100,287221,590.0,0.0069
2018-07-16,289000,288800,290920,288800,310.0,-0.0034000000000000002
2018-07-17,288500,289220,289800,287560,210.0,-0.0017000000000000001
2018-07-18,303210,295060,304100,295060,1050.0,0.051
2018-07-19,299000,303210,303549,298205,280.0,-0.0139
2018-07-20,299380,298005,299380,298005,250.0,0.0013
2018-07-23,300230,298900,301560,298835,460.0,0.0028000000000000004
2018-07-24,300400,300650,303400,300400,230.0,0.0006
2018-07-25,299816,300000,300500,297888,230.0,-0.0019
2018-07-26,300501,300300,302000,300300,240.0,0.0023
2018-07-27,302000,300500,302749,300500,330.0,0.005
2018-07-30,303432,301240,304400,301240,380.0,0.004699999999999999
2018-07-31,301550,303400,303400,301080,490.0,-0.0062
2018-08-01,301200,302500,303900,300770,240.0,-0.0012
2018-08-02,301160,300550,302175,299000,230.0,-0.0001
2018-08-03,304671,302300,304990,301720,270.0,0.011699999999999999
2018-08-06,311806,309000,315015,308600,650.0,0.023399999999999997
2018-08-07,315600,313950,317100,313950,470.0,0.012199999999999999
2018-08-08,315300,315550,316599,314376,240.0,-0.001
2018-08-09,315100,315400,316575,315000,150.0,-0.0006
2018-08-10,312000,313799,313799,310540,210.0,-0.0098
2018-08-13,310230,311200,312750,309983,180.0,-0.005699999999999999
2018-08-14,310815,310745,312108,310250,110.0,0.0019
2018-08-15,309050,310000,311300,308000,130.0,-0.005699999999999999
2018-08-16,313000,310120,313195,309950,170.0,0.0128
2018-08-17,313465,312975,314290,312260,160.0,0.0015
2018-08-20,314060,313465,315535,313465,140.0,0.0019
2018-08-21,313725,314950,315600,313725,170.0,-0.0011
2018-08-22,312400,313250,313250,311960,150.0,-0.0042
2018-08-23,311983,312300,312930,311710,120.0,-0.0013
2018-08-24,312850,312150,313640,312150,230.0,0.0028000000000000004
2018-08-27,316200,314250,317500,314250,190.0,0.010700000000000001
2018-08-28,317124,316700,317730,316110,280.0,0.0029
2018-08-29,317505,317850,317850,316320,160.0,0.0012
2018-08-30,317000,317000,317450,315880,360.0,-0.0016
2018-08-31,315800,316900,316900,315000,450.0,-0.0038
2018-09-04,317250,315800,317250,315000,170.0,0.0046
2018-09-05,319920,316500,319950,316123,260.0,0.0084
2018-09-06,320035,318500,321175,318500,390.0,0.0004
2018-09-07,321700,320000,322743,320000,250.0,0.0052
2018-09-10,322560,322200,324995,322105,260.0,0.0027
2018-09-11,323242,321200,324420,320070,200.0,0.0021
2018-09-12,322340,321750,323420,321750,190.0,-0.0028000000000000004
2018-09-13,321575,322700,323455,321575,280.0,-0.0024
2018-09-14,324999,323980,324999,323276,210.0,0.0106
2018-09-17,324575,325040,325666,323836,240.0,-0.0013
2018-09-18,327436,325000,327820,324945,540.0,0.0088
2018-09-19,332000,326400,332000,326400,600.0,0.0139
2018-09-20,333415,332300,334560,332300,310.0,0.0043
2018-09-21,331336,333780,333860,331015,450.0,-0.0062
2018-09-24,327840,330300,330990,326940,280.0,-0.0106
2018-09-25,328500,328101,328500,326280,190.0,0.002
2018-09-26,324286,328100,328100,324286,340.0,-0.0128
2018-09-27,324731,324401,326500,323112,280.0,0.0014000000000000002
2018-09-28,320000,324500,324500,320000,390.0,-0.0146
2018-10-01,321930,323165,324100,320910,490.0,0.006
2018-10-02,322900,321280,323330,321150,240.0,0.003
2018-10-03,323878,323175,326506,323175,360.0,0.003
2018-10-04,327900,324325,328410,324325,250.0,0.0124
2018-10-05,329500,328700,330120,328190,170.0,0.0049
2018-10-08,333337,329150,334070,329150,230.0,0.0116
2018-10-09,335630,332700,335900,331800,480.0,0.0069
2018-10-10,319100,334830,335441,319100,510.0,-0.0493
2018-10-11,308000,316110,317990,305000,830.0,-0.0348
2018-10-12,310000,314200,314590,306375,360.0,0.006500000000000001
2018-10-15,308000,310000,310000,307205,280.0,-0.006500000000000001
2018-10-16,314750,310750,316000,309750,280.0,0.0219
2018-10-17,315200,314500,317500,311296,350.0,0.0014000000000000002
2018-10-18,313200,316100,316889,311000,220.0,-0.0063
2018-10-19,314477,313200,316180,312264,390.0,0.0040999999999999995
2018-10-22,309080,315150,315150,309080,280.0,-0.0172
2018-10-23,305100,304899,307915,302861,390.0,-0.0129
2018-10-24,299995,305003,306000,299381,370.0,-0.0167
2018-10-25,302231,302000,305050,300430,370.0,0.0075
2018-10-26,296805,299995,300605,296003,640.0,-0.018000000000000002
2018-10-29,300000,302500,306864,297000,400.0,0.0108
2018-10-30,305579,300300,305579,298480,390.0,0.018600000000000002
2018-10-31,307705,309180,312010,307090,320.0,0.006999999999999999
2018-11-01,308366,308007,309199,306001,180.0,0.0021
2018-11-02,308411,312150,313015,305250,240.0,0.0001
2018-11-05,323935,318880,326047,318880,560.0,0.050300000000000004
2018-11-06,327050,325945,327600,324885,320.0,0.0096
2018-11-07,331391,330000,332222,326600,310.0,0.013300000000000001
2018-11-08,333200,331400,335109,330980,350.0,0.0055000000000000005
2018-11-09,329665,331840,331940,327510,140.0,-0.0106
2018-11-12,323040,328930,329065,322980,180.0,-0.020099999999999996
2018-11-13,326700,323105,328408,323105,350.0,0.0113
2018-11-14,323700,329080,330450,321000,260.0,-0.0092
2018-11-15,326300,322770,326300,318120,230.0,0.008
2018-11-16,328350,326000,330526,323800,200.0,0.0063
2018-11-19,326706,327000,327025,322960,170.0,-0.005
2018-11-20,315970,322710,323010,315623,370.0,-0.0329
2018-11-21,316301,316300,320396,316000,130.0,0.001
2018-11-23,310340,315000,315000,310340,110.0,-0.018799999999999997
2018-11-26,316040,313700,316430,313135,220.0,0.0184
2018-11-27,318696,315420,319100,315420,240.0,0.0084
2018-11-28,325000,319150,326450,318745,450.0,0.019799999999999998
2018-11-29,326481,324750,328900,324200,380.0,0.0046
2018-11-30,326000,325125,328550,325125,240.0,-0.0015
2018-12-03,330921,331500,335041,328580,390.0,0.0151
2018-12-04,315000,330200,330200,314930,560.0,-0.0481
2018-12-06,312000,310550,312150,304500,620.0,-0.0095
2018-12-07,307674,313250,316280,305850,270.0,-0.0139
2018-12-10,304600,306200,306990,298101,510.0,-0.01
2018-12-11,303226,309499,310697,301234,250.0,-0.0045000000000000005
2018-12-12,303600,308000,308272,303400,260.0,0.0012
2018-12-13,303750,303700,304955,302310,490.0,0.0005
2018-12-14,300320,301554,302406,299440,830.0,-0.0113
2018-12-17,297000,299120,303150,296000,520.0,-0.0111
2018-12-18,294500,299030,300540,292524,780.0,-0.0084
2018-12-19,293040,295000,301000,290627,500.0,-0.005
2018-12-20,290100,290425,292975,287485,660.0,-0.01
2018-12-21,288000,290000,296100,287800,530.0,-0.0072
2018-12-24,282640,288000,288000,281000,450.0,-0.018600000000000002
2018-12-26,294850,283250,296745,279410,490.0,0.0432
2018-12-27,298500,293000,299800,288000,570.0,0.0124
2018-12-28,302600,300005,306900,300005,540.0,0.0137
2018-12-31,306000,306000,307479,301618,270.0,0.011200000000000002
2019-01-02,304057,302000,306255,301880,350.0,-0.0063
2019-01-03,287000,300000,300000,286650,690.0,-0.056100000000000004
2019-01-04,292500,292715,295404,290755,840.0,0.0192
2019-01-07,295400,294500,297170,292970,560.0,0.009899999999999999
2019-01-08,294300,299060,299060,292179,320.0,-0.0037
2019-01-09,294560,295990,296250,292600,270.0,0.0009
2019-01-10,295160,293600,296725,292815,350.0,0.002
2019-01-11,293980,293750,294300,292000,510.0,-0.004
